chr|end|exon_id|exon_number|gene_id|id|source|source_url|start|transcript_id
chr1|187577|ENSE00004246376|3|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831441
chr1|187287|ENSE00004246373|4|ENSEMBL:ENSG00000310527|ENSE00004246373|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831441
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831442
chr1|188902|ENSE00004246525|2|ENSEMBL:ENSG00000310527|ENSE00004246525|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831442
chr1|188584|ENSE00004246219|3|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831442
chr1|188266|ENSE00004246363|4|ENSEMBL:ENSG00000310527|ENSE00004246363|GENCODE|https://www.gencodegenes.org/human/|187380|ENSEMBL:ENST00000831442
chr1|187287|ENSE00004246322|5|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831442
chr1|186469|ENSE00004246454|6|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831442
chr1|185559|ENSE00004246207|7|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831442
chr1|185350|ENSE00004246527|8|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831442
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831443
chr1|195416|ENSE00004246451|2|ENSEMBL:ENSG00000310527|ENSE00004246451|GENCODE|https://www.gencodegenes.org/human/|195263|ENSEMBL:ENST00000831443
chr1|188889|ENSE00004246595|3|ENSEMBL:ENSG00000310527|ENSE00004246595|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831443
chr1|188584|ENSE00004246219|4|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831443
chr1|188266|ENSE00004246323|5|ENSEMBL:ENSG00000310527|ENSE00004246323|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831443
chr1|187287|ENSE00004246322|6|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831443
chr1|186469|ENSE00004246454|7|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831443
chr1|185559|ENSE00004246207|8|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831443
chr1|185350|ENSE00004246527|9|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831443
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831445
chr1|195416|ENSE00004246451|2|ENSEMBL:ENSG00000310527|ENSE00004246451|GENCODE|https://www.gencodegenes.org/human/|195263|ENSEMBL:ENST00000831445
chr1|189662|ENSE00004246300|3|ENSEMBL:ENSG00000310527|ENSE00004246300|GENCODE|https://www.gencodegenes.org/human/|189436|ENSEMBL:ENST00000831445
chr1|189077|ENSE00004246257|4|ENSEMBL:ENSG00000310527|ENSE00004246257|GENCODE|https://www.gencodegenes.org/human/|189020|ENSEMBL:ENST00000831445
chr1|188885|ENSE00004246297|5|ENSEMBL:ENSG00000310527|ENSE00004246297|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831445
chr1|188584|ENSE00004246219|6|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831445
chr1|188266|ENSE00004246425|7|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831445
chr1|187890|ENSE00004246311|8|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831445
chr1|187577|ENSE00004246253|9|ENSEMBL:ENSG00000310527|ENSE00004246253|GENCODE|https://www.gencodegenes.org/human/|187380|ENSEMBL:ENST00000831445
chr1|187287|ENSE00004246322|10|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831445
chr1|186469|ENSE00004246454|11|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831445
chr1|185559|ENSE00004246207|12|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831445
chr1|185350|ENSE00004246527|13|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831445
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831446
chr1|188584|ENSE00004246219|2|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831446
chr1|188266|ENSE00004246223|3|ENSEMBL:ENSG00000310527|ENSE00004246223|GENCODE|https://www.gencodegenes.org/human/|188050|ENSEMBL:ENST00000831446
chr1|187577|ENSE00004246253|4|ENSEMBL:ENSG00000310527|ENSE00004246253|GENCODE|https://www.gencodegenes.org/human/|187380|ENSEMBL:ENST00000831446
chr1|187287|ENSE00004246322|5|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831446
chr1|186469|ENSE00004246454|6|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831446
chr1|185350|ENSE00004246527|7|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831446
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831448
chr1|195416|ENSE00004246451|2|ENSEMBL:ENSG00000310527|ENSE00004246451|GENCODE|https://www.gencodegenes.org/human/|195263|ENSEMBL:ENST00000831448
chr1|188889|ENSE00004246595|3|ENSEMBL:ENSG00000310527|ENSE00004246595|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831448
chr1|188584|ENSE00004246219|4|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831448
chr1|188266|ENSE00004246425|5|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831448
chr1|187577|ENSE00004246253|6|ENSEMBL:ENSG00000310527|ENSE00004246253|GENCODE|https://www.gencodegenes.org/human/|187380|ENSEMBL:ENST00000831448
chr1|187287|ENSE00004246322|7|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831448
chr1|186549|ENSE00004246480|8|ENSEMBL:ENSG00000310527|ENSE00004246480|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831448
chr1|185559|ENSE00004246207|9|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831448
chr1|185350|ENSE00004246527|10|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831448
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831449
chr1|188584|ENSE00004246219|2|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831449
chr1|188263|ENSE00004246395|3|ENSEMBL:ENSG00000310527|ENSE00004246395|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831449
chr1|187890|ENSE00004246311|4|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831449
chr1|187577|ENSE00004246376|5|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831449
chr1|187287|ENSE00004246322|6|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831449
chr1|186469|ENSE00004246454|7|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831449
chr1|185559|ENSE00004246207|8|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831449
chr1|185350|ENSE00004246527|9|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831449
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831450
chr1|188584|ENSE00004246219|2|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831450
chr1|188266|ENSE00004246425|3|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831450
chr1|187890|ENSE00004246311|4|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831450
chr1|187577|ENSE00004246376|5|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831450
chr1|187287|ENSE00004246322|6|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831450
chr1|186464|ENSE00004246203|7|ENSEMBL:ENSG00000310527|ENSE00004246203|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831450
chr1|185559|ENSE00004246207|8|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831450
chr1|185350|ENSE00004246527|9|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831450
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831451
chr1|195416|ENSE00004246451|2|ENSEMBL:ENSG00000310527|ENSE00004246451|GENCODE|https://www.gencodegenes.org/human/|195263|ENSEMBL:ENST00000831451
chr1|188889|ENSE00004246595|3|ENSEMBL:ENSG00000310527|ENSE00004246595|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831451
chr1|188584|ENSE00004246219|4|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831451
chr1|188266|ENSE00004246425|5|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831451
chr1|187890|ENSE00004246311|6|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831451
chr1|187577|ENSE00004246376|7|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831451
chr1|187310|ENSE00004246313|8|ENSEMBL:ENSG00000310527|ENSE00004246313|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831451
chr1|186469|ENSE00004246454|9|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831451
chr1|185559|ENSE00004246207|10|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831451
chr1|185350|ENSE00004246527|11|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831451
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831452
chr1|195416|ENSE00004246451|2|ENSEMBL:ENSG00000310527|ENSE00004246451|GENCODE|https://www.gencodegenes.org/human/|195263|ENSEMBL:ENST00000831452
chr1|188902|ENSE00004246525|3|ENSEMBL:ENSG00000310527|ENSE00004246525|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831452
chr1|188584|ENSE00004246219|4|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831452
chr1|188266|ENSE00004246223|5|ENSEMBL:ENSG00000310527|ENSE00004246223|GENCODE|https://www.gencodegenes.org/human/|188050|ENSEMBL:ENST00000831452
chr1|187890|ENSE00004246311|6|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831452
chr1|187577|ENSE00004246376|7|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831452
chr1|187287|ENSE00004246322|8|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831452
chr1|186670|ENSE00004246458|9|ENSEMBL:ENSG00000310527|ENSE00004246458|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831452
chr1|185559|ENSE00004246207|10|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831452
chr1|185350|ENSE00004246527|11|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831452
chr1|199863|ENSE00004246210|1|ENSEMBL:ENSG00000310527|ENSE00004246210|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831472
chr1|195416|ENSE00004246451|2|ENSEMBL:ENSG00000310527|ENSE00004246451|GENCODE|https://www.gencodegenes.org/human/|195263|ENSEMBL:ENST00000831472
chr1|188584|ENSE00004246219|3|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831472
chr1|187890|ENSE00004246311|4|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831472
chr1|187577|ENSE00004246376|5|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831472
chr1|187287|ENSE00004246255|6|ENSEMBL:ENSG00000310527|ENSE00004246255|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831472
chr1|185559|ENSE00004246207|7|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831472
chr1|185350|ENSE00004246527|8|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831472
chr1|199864|ENSE00004246456|1|ENSEMBL:ENSG00000310527|ENSE00004246456|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831420
chr1|195416|ENSE00004246451|2|ENSEMBL:ENSG00000310527|ENSE00004246451|GENCODE|https://www.gencodegenes.org/human/|195263|ENSEMBL:ENST00000831420
chr1|188902|ENSE00004246525|3|ENSEMBL:ENSG00000310527|ENSE00004246525|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831420
chr1|188584|ENSE00004246219|4|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831420
chr1|188266|ENSE00004246425|5|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831420
chr1|187890|ENSE00004246311|6|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831420
chr1|187577|ENSE00004246253|7|ENSEMBL:ENSG00000310527|ENSE00004246253|GENCODE|https://www.gencodegenes.org/human/|187380|ENSEMBL:ENST00000831420
chr1|187287|ENSE00004246322|8|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831420
chr1|186464|ENSE00004246203|9|ENSEMBL:ENSG00000310527|ENSE00004246203|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831420
chr1|185559|ENSE00004246207|10|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831420
chr1|185350|ENSE00004246527|11|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831420
chr1|199864|ENSE00004246456|1|ENSEMBL:ENSG00000310527|ENSE00004246456|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831421
chr1|188902|ENSE00004246525|2|ENSEMBL:ENSG00000310527|ENSE00004246525|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831421
chr1|188584|ENSE00004246219|3|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831421
chr1|188266|ENSE00004246425|4|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831421
chr1|187890|ENSE00004246311|5|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831421
chr1|187577|ENSE00004246253|6|ENSEMBL:ENSG00000310527|ENSE00004246253|GENCODE|https://www.gencodegenes.org/human/|187380|ENSEMBL:ENST00000831421
chr1|187287|ENSE00004246322|7|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831421
chr1|186469|ENSE00004246454|8|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831421
chr1|185559|ENSE00004246207|9|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831421
chr1|185350|ENSE00004246527|10|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831421
chr1|199864|ENSE00004246456|1|ENSEMBL:ENSG00000310527|ENSE00004246456|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831425
chr1|188889|ENSE00004246595|2|ENSEMBL:ENSG00000310527|ENSE00004246595|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831425
chr1|188584|ENSE00004246219|3|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831425
chr1|188266|ENSE00004246425|4|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831425
chr1|187890|ENSE00004246311|5|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831425
chr1|187577|ENSE00004246376|6|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831425
chr1|187287|ENSE00004246322|7|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831425
chr1|186469|ENSE00004246454|8|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831425
chr1|185559|ENSE00004246497|9|ENSEMBL:ENSG00000310527|ENSE00004246497|GENCODE|https://www.gencodegenes.org/human/|185451|ENSEMBL:ENST00000831425
chr1|185350|ENSE00004246527|10|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831425
chr1|199864|ENSE00004246456|1|ENSEMBL:ENSG00000310527|ENSE00004246456|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831426
chr1|188892|ENSE00004246531|2|ENSEMBL:ENSG00000310527|ENSE00004246531|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831426
chr1|188584|ENSE00004246219|3|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831426
chr1|188266|ENSE00004246425|4|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831426
chr1|187890|ENSE00004246311|5|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831426
chr1|187577|ENSE00004246376|6|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831426
chr1|187287|ENSE00004246322|7|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831426
chr1|186469|ENSE00004246454|8|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831426
chr1|185559|ENSE00004246476|9|ENSEMBL:ENSG00000310527|ENSE00004246476|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831426
chr1|199864|ENSE00004246456|1|ENSEMBL:ENSG00000310527|ENSE00004246456|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831427
chr1|188584|ENSE00004246324|2|ENSEMBL:ENSG00000310527|ENSE00004246324|GENCODE|https://www.gencodegenes.org/human/|188050|ENSEMBL:ENST00000831427
chr1|187577|ENSE00004246376|3|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831427
chr1|187287|ENSE00004246322|4|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831427
chr1|186469|ENSE00004246454|5|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831427
chr1|185350|ENSE00004246527|6|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831427
chr1|199864|ENSE00004246456|1|ENSEMBL:ENSG00000310527|ENSE00004246456|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831428
chr1|195416|ENSE00004246451|2|ENSEMBL:ENSG00000310527|ENSE00004246451|GENCODE|https://www.gencodegenes.org/human/|195263|ENSEMBL:ENST00000831428
chr1|189570|ENSE00004246493|3|ENSEMBL:ENSG00000310527|ENSE00004246493|GENCODE|https://www.gencodegenes.org/human/|189436|ENSEMBL:ENST00000831428
chr1|188902|ENSE00004246525|4|ENSEMBL:ENSG00000310527|ENSE00004246525|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831428
chr1|188584|ENSE00004246219|5|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831428
chr1|188266|ENSE00004246425|6|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831428
chr1|187890|ENSE00004246311|7|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831428
chr1|187577|ENSE00004246376|8|ENSEMBL:ENSG00000310527|ENSE00004246376|GENCODE|https://www.gencodegenes.org/human/|187376|ENSEMBL:ENST00000831428
chr1|187287|ENSE00004246322|9|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831428
chr1|186469|ENSE00004246454|10|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831428
chr1|185559|ENSE00004246207|11|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831428
chr1|185350|ENSE00004246527|12|ENSEMBL:ENSG00000310527|ENSE00004246527|GENCODE|https://www.gencodegenes.org/human/|184920|ENSEMBL:ENST00000831428
chr1|199864|ENSE00004246456|1|ENSEMBL:ENSG00000310527|ENSE00004246456|GENCODE|https://www.gencodegenes.org/human/|199837|ENSEMBL:ENST00000831429
chr1|188892|ENSE00004246531|2|ENSEMBL:ENSG00000310527|ENSE00004246531|GENCODE|https://www.gencodegenes.org/human/|188791|ENSEMBL:ENST00000831429
chr1|188584|ENSE00004246219|3|ENSEMBL:ENSG00000310527|ENSE00004246219|GENCODE|https://www.gencodegenes.org/human/|188439|ENSEMBL:ENST00000831429
chr1|188266|ENSE00004246425|4|ENSEMBL:ENSG00000310527|ENSE00004246425|GENCODE|https://www.gencodegenes.org/human/|188130|ENSEMBL:ENST00000831429
chr1|187890|ENSE00004246311|5|ENSEMBL:ENSG00000310527|ENSE00004246311|GENCODE|https://www.gencodegenes.org/human/|187755|ENSEMBL:ENST00000831429
chr1|187577|ENSE00004246253|6|ENSEMBL:ENSG00000310527|ENSE00004246253|GENCODE|https://www.gencodegenes.org/human/|187380|ENSEMBL:ENST00000831429
chr1|187287|ENSE00004246322|7|ENSEMBL:ENSG00000310527|ENSE00004246322|GENCODE|https://www.gencodegenes.org/human/|187129|ENSEMBL:ENST00000831429
chr1|186469|ENSE00004246454|8|ENSEMBL:ENSG00000310527|ENSE00004246454|GENCODE|https://www.gencodegenes.org/human/|186317|ENSEMBL:ENST00000831429
chr1|185559|ENSE00004246207|9|ENSEMBL:ENSG00000310527|ENSE00004246207|GENCODE|https://www.gencodegenes.org/human/|185491|ENSEMBL:ENST00000831429
