chr|end|id|start|taxon_id
chr2|27489792|CHR2_27489733_27489792_GRCH38|27489733|9606
chr2|27494416|CHR2_27494357_27494416_GRCH38|27494357|9606
chr2|27495249|CHR2_27495190_27495249_GRCH38|27495190|9606
chr2|27496541|CHR2_27496482_27496541_GRCH38|27496482|9606
chr2|27496849|CHR2_27496790_27496849_GRCH38|27496790|9606
chr2|27583056|CHR2_27582997_27583056_GRCH38|27582997|9606
chr2|27623063|CHR2_27623004_27623063_GRCH38|27623004|9606
chr2|27628257|CHR2_27628198_27628257_GRCH38|27628198|9606
chr2|27629060|CHR2_27629001_27629060_GRCH38|27629001|9606
chr2|27663481|CHR2_27663422_27663481_GRCH38|27663422|9606
chr2|27663658|CHR2_27663599_27663658_GRCH38|27663599|9606
chr2|27663899|CHR2_27663840_27663899_GRCH38|27663840|9606
chr2|27752880|CHR2_27752821_27752880_GRCH38|27752821|9606
chr2|27771729|CHR2_27771670_27771729_GRCH38|27771670|9606
chr2|27771754|CHR2_27771695_27771754_GRCH38|27771695|9606
chr2|27886057|CHR2_27885998_27886057_GRCH38|27885998|9606
chr2|27890168|CHR2_27890109_27890168_GRCH38|27890109|9606
chr2|27890434|CHR2_27890375_27890434_GRCH38|27890375|9606
chr2|27890751|CHR2_27890692_27890751_GRCH38|27890692|9606
chr2|27891163|CHR2_27891104_27891163_GRCH38|27891104|9606
chr2|27967362|CHR2_27967303_27967362_GRCH38|27967303|9606
chr2|27969156|CHR2_27969097_27969156_GRCH38|27969097|9606
chr2|27978262|CHR2_27978203_27978262_GRCH38|27978203|9606
chr2|27980501|CHR2_27980442_27980501_GRCH38|27980442|9606
chr2|28392868|CHR2_28392809_28392868_GRCH38|28392809|9606
chr2|28393490|CHR2_28393431_28393490_GRCH38|28393431|9606
chr2|28496074|CHR2_28496015_28496074_GRCH38|28496015|9606
chr2|28601899|CHR2_28601840_28601899_GRCH38|28601840|9606
chr2|28751934|CHR2_28751875_28751934_GRCH38|28751875|9606
chr2|28752124|CHR2_28752065_28752124_GRCH38|28752065|9606
chr2|28800261|CHR2_28800202_28800261_GRCH38|28800202|9606
chr2|28810844|CHR2_28810785_28810844_GRCH38|28810785|9606
chr2|28870358|CHR2_28870299_28870358_GRCH38|28870299|9606
chr2|28894700|CHR2_28894641_28894700_GRCH38|28894641|9606
chr2|29115493|CHR2_29115434_29115493_GRCH38|29115434|9606
chr2|29115617|CHR2_29115558_29115617_GRCH38|29115558|9606
chr2|29921635|CHR2_29921576_29921635_GRCH38|29921576|9606
chr2|30147017|CHR2_30146958_30147017_GRCH38|30146958|9606
chr2|30147335|CHR2_30147276_30147335_GRCH38|30147276|9606
chr2|30147567|CHR2_30147508_30147567_GRCH38|30147508|9606
chr2|30147879|CHR2_30147820_30147879_GRCH38|30147820|9606
chr2|30231544|CHR2_30231485_30231544_GRCH38|30231485|9606
chr2|30447256|CHR2_30447197_30447256_GRCH38|30447197|9606
chr2|31138489|CHR2_31138430_31138489_GRCH38|31138430|9606
chr2|31138732|CHR2_31138673_31138732_GRCH38|31138673|9606
chr2|31234162|CHR2_31234103_31234162_GRCH38|31234103|9606
chr2|31414791|CHR2_31414732_31414791_GRCH38|31414732|9606
chr2|31496849|CHR2_31496790_31496849_GRCH38|31496790|9606
chr2|31580985|CHR2_31580926_31580985_GRCH38|31580926|9606
chr2|31710269|CHR2_31710210_31710269_GRCH38|31710210|9606
chr2|31868314|CHR2_31868255_31868314_GRCH38|31868255|9606
chr2|31892039|CHR2_31891980_31892039_GRCH38|31891980|9606
chr2|32010334|CHR2_32010275_32010334_GRCH38|32010275|9606
chr2|32010514|CHR2_32010455_32010514_GRCH38|32010455|9606
chr2|32010692|CHR2_32010633_32010692_GRCH38|32010633|9606
chr2|32011017|CHR2_32010958_32011017_GRCH38|32010958|9606
chr2|32039842|CHR2_32039783_32039842_GRCH38|32039783|9606
chr2|32063543|CHR2_32063484_32063543_GRCH38|32063484|9606
chr2|32063706|CHR2_32063647_32063706_GRCH38|32063647|9606
chr2|32165875|CHR2_32165816_32165875_GRCH38|32165816|9606
chr2|32264914|CHR2_32264855_32264914_GRCH38|32264855|9606
chr2|32265864|CHR2_32265805_32265864_GRCH38|32265805|9606
chr2|32277920|CHR2_32277861_32277920_GRCH38|32277861|9606
chr2|32357133|CHR2_32357074_32357133_GRCH38|32357074|9606
chr2|32628106|CHR2_32628047_32628106_GRCH38|32628047|9606
chr2|33134606|CHR2_33134547_33134606_GRCH38|33134547|9606
chr2|33405686|CHR2_33405627_33405686_GRCH38|33405627|9606
chr2|33436282|CHR2_33436223_33436282_GRCH38|33436223|9606
chr2|33436383|CHR2_33436324_33436383_GRCH38|33436324|9606
chr2|33476261|CHR2_33476202_33476261_GRCH38|33476202|9606
chr2|33476659|CHR2_33476600_33476659_GRCH38|33476600|9606
chr2|33599340|CHR2_33599281_33599340_GRCH38|33599281|9606
chr2|36356016|CHR2_36355957_36356016_GRCH38|36355957|9606
chr2|36598199|CHR2_36598140_36598199_GRCH38|36598140|9606
chr2|36650212|CHR2_36650153_36650212_GRCH38|36650153|9606
chr2|36696717|CHR2_36696658_36696717_GRCH38|36696658|9606
chr2|36696939|CHR2_36696880_36696939_GRCH38|36696880|9606
chr2|36902940|CHR2_36902881_36902940_GRCH38|36902881|9606
chr2|36966567|CHR2_36966508_36966567_GRCH38|36966508|9606
chr2|37084375|CHR2_37084316_37084375_GRCH38|37084316|9606
chr2|37084546|CHR2_37084487_37084546_GRCH38|37084487|9606
chr2|37147790|CHR2_37147731_37147790_GRCH38|37147731|9606
chr2|37231628|CHR2_37231569_37231628_GRCH38|37231569|9606
chr2|37231668|CHR2_37231609_37231668_GRCH38|37231609|9606
chr2|37232002|CHR2_37231943_37232002_GRCH38|37231943|9606
chr2|37317121|CHR2_37317062_37317121_GRCH38|37317062|9606
chr2|37324882|CHR2_37324823_37324882_GRCH38|37324823|9606
chr2|37344726|CHR2_37344667_37344726_GRCH38|37344667|9606
chr2|37671691|CHR2_37671632_37671691_GRCH38|37671632|9606
chr2|37771140|CHR2_37771081_37771140_GRCH38|37771081|9606
chr2|37920911|CHR2_37920852_37920911_GRCH38|37920852|9606
chr2|37925297|CHR2_37925238_37925297_GRCH38|37925238|9606
chr2|37950474|CHR2_37950415_37950474_GRCH38|37950415|9606
chr2|38075525|CHR2_38075466_38075525_GRCH38|38075466|9606
chr2|38076200|CHR2_38076141_38076200_GRCH38|38076141|9606
chr2|38377321|CHR2_38377262_38377321_GRCH38|38377262|9606
chr2|38602970|CHR2_38602911_38602970_GRCH38|38602911|9606
chr2|38603096|CHR2_38603037_38603096_GRCH38|38603037|9606
chr2|38665923|CHR2_38665864_38665923_GRCH38|38665864|9606
chr2|38666124|CHR2_38666065_38666124_GRCH38|38666065|9606
chr2|38751410|CHR2_38751351_38751410_GRCH38|38751351|9606
chr2|38775718|CHR2_38775659_38775718_GRCH38|38775659|9606
chr2|38778227|CHR2_38778168_38778227_GRCH38|38778168|9606
chr2|38875967|CHR2_38875908_38875967_GRCH38|38875908|9606
chr2|38876006|CHR2_38875947_38876006_GRCH38|38875947|9606
chr2|39120445|CHR2_39120386_39120445_GRCH38|39120386|9606
chr2|39124415|CHR2_39124356_39124415_GRCH38|39124356|9606
chr2|39244094|CHR2_39244035_39244094_GRCH38|39244035|9606
chr2|39437325|CHR2_39437266_39437325_GRCH38|39437266|9606
chr2|39664710|CHR2_39664651_39664710_GRCH38|39664651|9606
chr2|39665927|CHR2_39665868_39665927_GRCH38|39665868|9606
chr2|39779296|CHR2_39779237_39779296_GRCH38|39779237|9606
chr2|40430312|CHR2_40430253_40430312_GRCH38|40430253|9606
chr2|40452105|CHR2_40452046_40452105_GRCH38|40452046|9606
chr2|40512439|CHR2_40512380_40512439_GRCH38|40512380|9606
chr2|42048031|CHR2_42047972_42048031_GRCH38|42047972|9606
chr2|42169363|CHR2_42169304_42169363_GRCH38|42169304|9606
chr2|42361266|CHR2_42361207_42361266_GRCH38|42361207|9606
chr2|42494026|CHR2_42493967_42494026_GRCH38|42493967|9606
chr2|42494506|CHR2_42494447_42494506_GRCH38|42494447|9606
chr2|42568530|CHR2_42568471_42568530_GRCH38|42568471|9606
chr2|42568652|CHR2_42568593_42568652_GRCH38|42568593|9606
chr2|42792632|CHR2_42792573_42792632_GRCH38|42792573|9606
chr2|42792780|CHR2_42792721_42792780_GRCH38|42792721|9606
chr2|43226653|CHR2_43226594_43226653_GRCH38|43226594|9606
chr2|43596087|CHR2_43596028_43596087_GRCH38|43596028|9606
chr2|43637270|CHR2_43637211_43637270_GRCH38|43637211|9606
chr2|43774059|CHR2_43774000_43774059_GRCH38|43774000|9606
chr2|43838888|CHR2_43838829_43838888_GRCH38|43838829|9606
chr2|43838985|CHR2_43838926_43838985_GRCH38|43838926|9606
chr2|43839307|CHR2_43839248_43839307_GRCH38|43839248|9606
chr2|43996038|CHR2_43995979_43996038_GRCH38|43995979|9606
chr2|44168885|CHR2_44168826_44168885_GRCH38|44168826|9606
chr2|44218549|CHR2_44218490_44218549_GRCH38|44218490|9606
chr2|44275490|CHR2_44275431_44275490_GRCH38|44275431|9606
chr2|44361543|CHR2_44361484_44361543_GRCH38|44361484|9606
chr2|44361957|CHR2_44361898_44361957_GRCH38|44361898|9606
chr2|44941712|CHR2_44941653_44941712_GRCH38|44941653|9606
chr2|44941852|CHR2_44941793_44941852_GRCH38|44941793|9606
chr2|44942085|CHR2_44942026_44942085_GRCH38|44942026|9606
chr2|45009481|CHR2_45009422_45009481_GRCH38|45009422|9606
chr2|45009745|CHR2_45009686_45009745_GRCH38|45009686|9606
chr2|45651750|CHR2_45651691_45651750_GRCH38|45651691|9606
chr2|46297417|CHR2_46297358_46297417_GRCH38|46297358|9606
chr2|46297776|CHR2_46297717_46297776_GRCH38|46297717|9606
chr2|46520018|CHR2_46519959_46520018_GRCH38|46519959|9606
chr2|46541803|CHR2_46541744_46541803_GRCH38|46541744|9606
chr2|46542712|CHR2_46542653_46542712_GRCH38|46542653|9606
chr2|46617088|CHR2_46617029_46617088_GRCH38|46617029|9606
chr2|46617242|CHR2_46617183_46617242_GRCH38|46617183|9606
chr2|46698947|CHR2_46698888_46698947_GRCH38|46698888|9606
chr2|46699259|CHR2_46699200_46699259_GRCH38|46699200|9606
chr2|46699337|CHR2_46699278_46699337_GRCH38|46699278|9606
chr2|46915838|CHR2_46915779_46915838_GRCH38|46915779|9606
chr2|46916162|CHR2_46916103_46916162_GRCH38|46916103|9606
chr2|46941239|CHR2_46941180_46941239_GRCH38|46941180|9606
chr2|46941512|CHR2_46941453_46941512_GRCH38|46941453|9606
chr2|47155335|CHR2_47155276_47155335_GRCH38|47155276|9606
chr2|47176560|CHR2_47176501_47176560_GRCH38|47176501|9606
chr2|47345162|CHR2_47345103_47345162_GRCH38|47345103|9606
chr2|47369321|CHR2_47369262_47369321_GRCH38|47369262|9606
chr2|47403177|CHR2_47403118_47403177_GRCH38|47403118|9606
chr2|47571000|CHR2_47570941_47571000_GRCH38|47570941|9606
chr2|47783155|CHR2_47783096_47783155_GRCH38|47783096|9606
chr2|47791099|CHR2_47791040_47791099_GRCH38|47791040|9606
chr2|47905564|CHR2_47905505_47905564_GRCH38|47905505|9606
chr2|47905802|CHR2_47905743_47905802_GRCH38|47905743|9606
chr2|47906634|CHR2_47906575_47906634_GRCH38|47906575|9606
chr2|48314692|CHR2_48314633_48314692_GRCH38|48314633|9606
chr2|48440808|CHR2_48440749_48440808_GRCH38|48440749|9606
chr2|48510000|CHR2_48509941_48510000_GRCH38|48509941|9606
chr2|48515819|CHR2_48515760_48515819_GRCH38|48515760|9606
chr2|48530179|CHR2_48530120_48530179_GRCH38|48530120|9606
chr2|48530200|CHR2_48530141_48530200_GRCH38|48530141|9606
chr2|48549167|CHR2_48549108_48549167_GRCH38|48549108|9606
chr2|48569002|CHR2_48568943_48569002_GRCH38|48568943|9606
chr2|48595248|CHR2_48595189_48595248_GRCH38|48595189|9606
chr2|48597549|CHR2_48597490_48597549_GRCH38|48597490|9606
chr2|48617866|CHR2_48617807_48617866_GRCH38|48617807|9606
chr2|48755686|CHR2_48755627_48755686_GRCH38|48755627|9606
chr2|49154564|CHR2_49154505_49154564_GRCH38|49154505|9606
chr2|49974164|CHR2_49974105_49974164_GRCH38|49974105|9606
chr2|50347854|CHR2_50347795_50347854_GRCH38|50347795|9606
chr2|51032181|CHR2_51032122_51032181_GRCH38|51032122|9606
chr2|51032484|CHR2_51032425_51032484_GRCH38|51032425|9606
chr2|53700612|CHR2_53700553_53700612_GRCH38|53700553|9606
chr2|53739293|CHR2_53739234_53739293_GRCH38|53739234|9606
chr2|53767814|CHR2_53767755_53767814_GRCH38|53767755|9606
chr2|53787002|CHR2_53786943_53787002_GRCH38|53786943|9606
chr2|53787054|CHR2_53786995_53787054_GRCH38|53786995|9606
chr2|53787350|CHR2_53787291_53787350_GRCH38|53787291|9606
chr2|53860011|CHR2_53859952_53860011_GRCH38|53859952|9606
chr2|53860127|CHR2_53860068_53860127_GRCH38|53860068|9606
chr2|53866905|CHR2_53866846_53866905_GRCH38|53866846|9606
chr2|53887394|CHR2_53887335_53887394_GRCH38|53887335|9606
chr2|53970839|CHR2_53970780_53970839_GRCH38|53970780|9606
chr2|53971042|CHR2_53970983_53971042_GRCH38|53970983|9606
chr2|53971123|CHR2_53971064_53971123_GRCH38|53971064|9606
chr2|54115494|CHR2_54115435_54115494_GRCH38|54115435|9606
chr2|54115625|CHR2_54115566_54115625_GRCH38|54115566|9606
chr2|54330894|CHR2_54330835_54330894_GRCH38|54330835|9606
chr2|54456337|CHR2_54456278_54456337_GRCH38|54456278|9606
chr2|54457247|CHR2_54457188_54457247_GRCH38|54457188|9606
chr2|54504000|CHR2_54503941_54504000_GRCH38|54503941|9606
chr2|54558393|CHR2_54558334_54558393_GRCH38|54558334|9606
chr2|55010321|CHR2_55010262_55010321_GRCH38|55010262|9606
chr2|55050500|CHR2_55050441_55050500_GRCH38|55050441|9606
chr2|55232320|CHR2_55232261_55232320_GRCH38|55232261|9606
chr2|55232320|CHR2_55232261_55232320_GRCH38|55232261|9606
chr2|55232698|CHR2_55232639_55232698_GRCH38|55232639|9606
chr2|55232818|CHR2_55232759_55232818_GRCH38|55232759|9606
chr2|55269277|CHR2_55269218_55269277_GRCH38|55269218|9606
chr2|55419886|CHR2_55419827_55419886_GRCH38|55419827|9606
chr2|55519728|CHR2_55519669_55519728_GRCH38|55519669|9606
chr2|55617653|CHR2_55617594_55617653_GRCH38|55617594|9606
chr2|55693884|CHR2_55693825_55693884_GRCH38|55693825|9606
chr2|55923831|CHR2_55923772_55923831_GRCH38|55923772|9606
chr2|56184107|CHR2_56184048_56184107_GRCH38|56184048|9606
chr2|57907662|CHR2_57907603_57907662_GRCH38|57907603|9606
chr2|58046697|CHR2_58046638_58046697_GRCH38|58046638|9606
chr2|58046824|CHR2_58046765_58046824_GRCH38|58046765|9606
chr2|58241374|CHR2_58241315_58241374_GRCH38|58241315|9606
chr2|60553530|CHR2_60553471_60553530_GRCH38|60553471|9606
chr2|60553703|CHR2_60553644_60553703_GRCH38|60553644|9606
chr2|60756278|CHR2_60756219_60756278_GRCH38|60756219|9606
chr2|60881584|CHR2_60881525_60881584_GRCH38|60881525|9606
chr2|61017166|CHR2_61017107_61017166_GRCH38|61017107|9606
chr2|61017229|CHR2_61017170_61017229_GRCH38|61017170|9606
chr2|61017730|CHR2_61017671_61017730_GRCH38|61017671|9606
chr2|61018304|CHR2_61018245_61018304_GRCH38|61018245|9606
chr2|61065881|CHR2_61065822_61065881_GRCH38|61065822|9606
chr2|61066258|CHR2_61066199_61066258_GRCH38|61066199|9606
chr2|61145126|CHR2_61145067_61145126_GRCH38|61145067|9606
chr2|61538295|CHR2_61538236_61538295_GRCH38|61538236|9606
chr2|61538398|CHR2_61538339_61538398_GRCH38|61538339|9606
chr2|61538661|CHR2_61538602_61538661_GRCH38|61538602|9606
chr2|61854093|CHR2_61854034_61854093_GRCH38|61854034|9606
chr2|61854547|CHR2_61854488_61854547_GRCH38|61854488|9606
chr2|61888705|CHR2_61888646_61888705_GRCH38|61888646|9606
chr2|61905684|CHR2_61905625_61905684_GRCH38|61905625|9606
chr2|62000883|CHR2_62000824_62000883_GRCH38|62000824|9606
chr2|62135968|CHR2_62135909_62135968_GRCH38|62135909|9606
chr2|62195336|CHR2_62195277_62195336_GRCH38|62195277|9606
chr2|62196125|CHR2_62196066_62196125_GRCH38|62196066|9606
chr2|62196349|CHR2_62196290_62196349_GRCH38|62196290|9606
chr2|62215442|CHR2_62215383_62215442_GRCH38|62215383|9606
chr2|62506369|CHR2_62506310_62506369_GRCH38|62506310|9606
chr2|62705723|CHR2_62705664_62705723_GRCH38|62705664|9606
chr2|62705967|CHR2_62705908_62705967_GRCH38|62705908|9606
chr2|62707052|CHR2_62706993_62707052_GRCH38|62706993|9606
chr2|63048506|CHR2_63048447_63048506_GRCH38|63048447|9606
chr2|63050840|CHR2_63050781_63050840_GRCH38|63050781|9606
chr2|63484724|CHR2_63484665_63484724_GRCH38|63484665|9606
chr2|63588497|CHR2_63588438_63588497_GRCH38|63588438|9606
chr2|63588782|CHR2_63588723_63588782_GRCH38|63588723|9606
chr2|63588973|CHR2_63588914_63588973_GRCH38|63588914|9606
chr2|63840981|CHR2_63840922_63840981_GRCH38|63840922|9606
chr2|63841906|CHR2_63841847_63841906_GRCH38|63841847|9606
chr2|63919930|CHR2_63919871_63919930_GRCH38|63919871|9606
chr2|63975649|CHR2_63975590_63975649_GRCH38|63975590|9606
chr2|64004070|CHR2_64004011_64004070_GRCH38|64004011|9606
chr2|64019076|CHR2_64019017_64019076_GRCH38|64019017|9606
chr2|64090487|CHR2_64090428_64090487_GRCH38|64090428|9606
chr2|64140835|CHR2_64140776_64140835_GRCH38|64140776|9606
chr2|64144469|CHR2_64144410_64144469_GRCH38|64144410|9606
chr2|64453464|CHR2_64453405_64453464_GRCH38|64453405|9606
chr2|64454172|CHR2_64454113_64454172_GRCH38|64454113|9606
chr2|64524338|CHR2_64524279_64524338_GRCH38|64524279|9606
chr2|64524568|CHR2_64524509_64524568_GRCH38|64524509|9606
chr2|64653962|CHR2_64653903_64653962_GRCH38|64653903|9606
chr2|64988489|CHR2_64988430_64988489_GRCH38|64988430|9606
chr2|64989409|CHR2_64989350_64989409_GRCH38|64989350|9606
chr2|65056456|CHR2_65056397_65056456_GRCH38|65056397|9606
chr2|65130155|CHR2_65130096_65130155_GRCH38|65130096|9606
chr2|65227647|CHR2_65227588_65227647_GRCH38|65227588|9606
chr2|65227841|CHR2_65227782_65227841_GRCH38|65227782|9606
chr2|65432135|CHR2_65432076_65432135_GRCH38|65432076|9606
chr2|66432175|CHR2_66432116_66432175_GRCH38|66432116|9606
chr2|66433431|CHR2_66433372_66433431_GRCH38|66433372|9606
chr2|66435394|CHR2_66435335_66435394_GRCH38|66435335|9606
chr2|66435649|CHR2_66435590_66435649_GRCH38|66435590|9606
chr2|66435779|CHR2_66435720_66435779_GRCH38|66435720|9606
chr2|67397343|CHR2_67397284_67397343_GRCH38|67397284|9606
chr2|68063056|CHR2_68062997_68063056_GRCH38|68062997|9606
chr2|68157576|CHR2_68157517_68157576_GRCH38|68157517|9606
chr2|68157898|CHR2_68157839_68157898_GRCH38|68157839|9606
chr2|68179819|CHR2_68179760_68179819_GRCH38|68179760|9606
chr2|68186618|CHR2_68186559_68186618_GRCH38|68186559|9606
chr2|68188998|CHR2_68188939_68188998_GRCH38|68188939|9606
chr2|68218719|CHR2_68218660_68218719_GRCH38|68218660|9606
chr2|68251613|CHR2_68251554_68251613_GRCH38|68251554|9606
chr2|68251843|CHR2_68251784_68251843_GRCH38|68251784|9606
chr2|68252319|CHR2_68252260_68252319_GRCH38|68252260|9606
chr2|68252581|CHR2_68252522_68252581_GRCH38|68252522|9606
chr2|68319453|CHR2_68319394_68319453_GRCH38|68319394|9606
chr2|68319465|CHR2_68319406_68319465_GRCH38|68319406|9606
chr2|68319798|CHR2_68319739_68319798_GRCH38|68319739|9606
chr2|68319998|CHR2_68319939_68319998_GRCH38|68319939|9606
chr2|68365155|CHR2_68365096_68365155_GRCH38|68365096|9606
chr2|68365292|CHR2_68365233_68365292_GRCH38|68365233|9606
chr2|68467343|CHR2_68467284_68467343_GRCH38|68467284|9606
chr2|68467595|CHR2_68467536_68467595_GRCH38|68467536|9606
chr2|68679643|CHR2_68679584_68679643_GRCH38|68679584|9606
chr2|68735147|CHR2_68735088_68735147_GRCH38|68735088|9606
chr2|68774920|CHR2_68774861_68774920_GRCH38|68774861|9606
chr2|68936687|CHR2_68936628_68936687_GRCH38|68936628|9606
chr2|68953035|CHR2_68952976_68953035_GRCH38|68952976|9606
chr2|68974646|CHR2_68974587_68974646_GRCH38|68974587|9606
chr2|69013189|CHR2_69013130_69013189_GRCH38|69013130|9606
chr2|69013367|CHR2_69013308_69013367_GRCH38|69013308|9606
chr2|69387266|CHR2_69387207_69387266_GRCH38|69387207|9606
chr2|69400561|CHR2_69400502_69400561_GRCH38|69400502|9606
chr2|69437484|CHR2_69437425_69437484_GRCH38|69437425|9606
chr2|69437629|CHR2_69437570_69437629_GRCH38|69437570|9606
chr2|69643788|CHR2_69643729_69643788_GRCH38|69643729|9606
chr2|69742144|CHR2_69742085_69742144_GRCH38|69742085|9606
chr2|69829670|CHR2_69829611_69829670_GRCH38|69829611|9606
chr2|69893972|CHR2_69893913_69893972_GRCH38|69893913|9606
chr2|69904544|CHR2_69904485_69904544_GRCH38|69904485|9606
chr2|69915119|CHR2_69915060_69915119_GRCH38|69915060|9606
chr2|70191053|CHR2_70190994_70191053_GRCH38|70190994|9606
chr2|70224633|CHR2_70224574_70224633_GRCH38|70224574|9606
chr2|70225459|CHR2_70225400_70225459_GRCH38|70225400|9606
chr2|70227782|CHR2_70227723_70227782_GRCH38|70227723|9606
chr2|70236122|CHR2_70236063_70236122_GRCH38|70236063|9606
chr2|70248627|CHR2_70248568_70248627_GRCH38|70248568|9606
chr2|70258147|CHR2_70258088_70258147_GRCH38|70258088|9606
chr2|70293436|CHR2_70293377_70293436_GRCH38|70293377|9606
chr2|70293789|CHR2_70293730_70293789_GRCH38|70293730|9606
chr2|70302076|CHR2_70302017_70302076_GRCH38|70302017|9606
chr2|70553469|CHR2_70553410_70553469_GRCH38|70553410|9606
chr2|70553875|CHR2_70553816_70553875_GRCH38|70553816|9606
chr2|70553980|CHR2_70553921_70553980_GRCH38|70553921|9606
chr2|70768246|CHR2_70768187_70768246_GRCH38|70768187|9606
chr2|70820648|CHR2_70820589_70820648_GRCH38|70820589|9606
chr2|70835865|CHR2_70835806_70835865_GRCH38|70835806|9606
chr2|70900437|CHR2_70900378_70900437_GRCH38|70900378|9606
chr2|70900619|CHR2_70900560_70900619_GRCH38|70900560|9606
chr2|70935910|CHR2_70935851_70935910_GRCH38|70935851|9606
chr2|70961705|CHR2_70961646_70961705_GRCH38|70961646|9606
chr2|70978440|CHR2_70978381_70978440_GRCH38|70978381|9606
chr2|70987886|CHR2_70987827_70987886_GRCH38|70987827|9606
chr2|70989854|CHR2_70989795_70989854_GRCH38|70989795|9606
chr2|70994903|CHR2_70994844_70994903_GRCH38|70994844|9606
chr2|70995013|CHR2_70994954_70995013_GRCH38|70994954|9606
chr2|71068308|CHR2_71068249_71068308_GRCH38|71068249|9606
chr2|71068660|CHR2_71068601_71068660_GRCH38|71068601|9606
chr2|71130278|CHR2_71130219_71130278_GRCH38|71130219|9606
chr2|71130335|CHR2_71130276_71130335_GRCH38|71130276|9606
chr2|71130644|CHR2_71130585_71130644_GRCH38|71130585|9606
chr2|71227152|CHR2_71227093_71227152_GRCH38|71227093|9606
chr2|71276603|CHR2_71276544_71276603_GRCH38|71276544|9606
chr2|71331792|CHR2_71331733_71331792_GRCH38|71331733|9606
chr2|71453696|CHR2_71453637_71453696_GRCH38|71453637|9606
chr2|71453880|CHR2_71453821_71453880_GRCH38|71453821|9606
chr2|71466709|CHR2_71466650_71466709_GRCH38|71466650|9606
chr2|72147874|CHR2_72147815_72147874_GRCH38|72147815|9606
chr2|72148014|CHR2_72147955_72148014_GRCH38|72147955|9606
chr2|72148395|CHR2_72148336_72148395_GRCH38|72148336|9606
chr2|72149166|CHR2_72149107_72149166_GRCH38|72149107|9606
chr2|72154587|CHR2_72154528_72154587_GRCH38|72154528|9606
chr2|72826064|CHR2_72826005_72826064_GRCH38|72826005|9606
chr2|72887424|CHR2_72887365_72887424_GRCH38|72887365|9606
chr2|72917572|CHR2_72917513_72917572_GRCH38|72917513|9606
chr2|72981267|CHR2_72981208_72981267_GRCH38|72981208|9606
chr2|73059186|CHR2_73059127_73059186_GRCH38|73059127|9606
chr2|73071758|CHR2_73071699_73071758_GRCH38|73071699|9606
chr2|73074206|CHR2_73074147_73074206_GRCH38|73074147|9606
chr2|73112997|CHR2_73112938_73112997_GRCH38|73112938|9606
chr2|73213366|CHR2_73213307_73213366_GRCH38|73213307|9606
chr2|73214255|CHR2_73214196_73214255_GRCH38|73214196|9606
chr2|73233285|CHR2_73233226_73233285_GRCH38|73233226|9606
chr2|73234328|CHR2_73234269_73234328_GRCH38|73234269|9606
chr2|73234710|CHR2_73234651_73234710_GRCH38|73234651|9606
chr2|73269681|CHR2_73269622_73269681_GRCH38|73269622|9606
chr2|73293597|CHR2_73293538_73293597_GRCH38|73293538|9606
chr2|73293826|CHR2_73293767_73293826_GRCH38|73293767|9606
chr2|73385863|CHR2_73385804_73385863_GRCH38|73385804|9606
chr2|73642442|CHR2_73642383_73642442_GRCH38|73642383|9606
chr2|73702129|CHR2_73702070_73702129_GRCH38|73702070|9606
chr2|73737377|CHR2_73737318_73737377_GRCH38|73737318|9606
chr2|73762767|CHR2_73762708_73762767_GRCH38|73762708|9606
chr2|73780152|CHR2_73780093_73780152_GRCH38|73780093|9606
chr2|73828971|CHR2_73828912_73828971_GRCH38|73828912|9606
chr2|73893018|CHR2_73892959_73893018_GRCH38|73892959|9606
chr2|73926890|CHR2_73926831_73926890_GRCH38|73926831|9606
chr2|73985055|CHR2_73984996_73985055_GRCH38|73984996|9606
chr2|74147934|CHR2_74147875_74147934_GRCH38|74147875|9606
chr2|74159183|CHR2_74159124_74159183_GRCH38|74159124|9606
chr2|74178928|CHR2_74178869_74178928_GRCH38|74178869|9606
chr2|74198625|CHR2_74198566_74198625_GRCH38|74198566|9606
chr2|74290397|CHR2_74290338_74290397_GRCH38|74290338|9606
chr2|74343463|CHR2_74343404_74343463_GRCH38|74343404|9606
chr2|74374715|CHR2_74374656_74374715_GRCH38|74374656|9606
chr2|74380348|CHR2_74380289_74380348_GRCH38|74380289|9606
chr2|74391896|CHR2_74391837_74391896_GRCH38|74391837|9606
chr2|74392050|CHR2_74391991_74392050_GRCH38|74391991|9606
chr2|74421740|CHR2_74421681_74421740_GRCH38|74421681|9606
chr2|74440502|CHR2_74440443_74440502_GRCH38|74440443|9606
chr2|74441958|CHR2_74441899_74441958_GRCH38|74441899|9606
chr2|74442471|CHR2_74442412_74442471_GRCH38|74442412|9606
chr2|74455103|CHR2_74455044_74455103_GRCH38|74455044|9606
chr2|74455587|CHR2_74455528_74455587_GRCH38|74455528|9606
chr2|74455829|CHR2_74455770_74455829_GRCH38|74455770|9606
chr2|74458448|CHR2_74458389_74458448_GRCH38|74458389|9606
chr2|74459115|CHR2_74459056_74459115_GRCH38|74459056|9606
chr2|74459923|CHR2_74459864_74459923_GRCH38|74459864|9606
chr2|74465431|CHR2_74465372_74465431_GRCH38|74465372|9606
chr2|74472206|CHR2_74472147_74472206_GRCH38|74472147|9606
chr2|74472729|CHR2_74472670_74472729_GRCH38|74472670|9606
chr2|74483047|CHR2_74482988_74483047_GRCH38|74482988|9606
