db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type|taxon_id
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4S6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4S6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0010008|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4S6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0048471|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""part_of""]"|GOA|A1A4V9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001534|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""is_active_in""]"|GOA|A1A4V9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005930|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1A4V9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001669|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1A4V9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4V9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031410|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4V9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031514|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1A4V9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0097228|cellular_component|9606
"[""PMID:30612879""]"|IDA|located_in|"[""is_active_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000421|cellular_component|9606
"[""PMID:21102437""]"|IDA|located_in|"[""is_active_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005739|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""is_active_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005765|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""is_active_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031966|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000139|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001891|cellular_component|9606
"[""PMID:28389568""]"|IDA|located_in|"[""located_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005794|cellular_component|9606
"[""PMID:25891078""]"|IDA|located_in|"[""located_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030670|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031410|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A4Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031902|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1A519|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A1A580|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GOA|A1A580|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005882|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005783|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1A5B4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A1A5C7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A1A5C7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1E959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""PMID:25911094""]"|IDA|located_in|"[""located_in""]"|GOA|A1E959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005615|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1E959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A1E959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005654|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1E959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A1E959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""PMID:25911094""]"|IDA|located_in|"[""located_in""]"|GOA|A1E959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0071944|cellular_component|9606
"[""PMID:14647039""]"|IDA|located_in|"[""located_in""]"|GOA|A1E959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0099512|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A1IGU5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1KXE4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1KXE4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030424|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1KXE4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0048471|cellular_component|9606
"[""PMID:23533145""]"|HDA|located_in|"[""located_in""]"|GOA|A1KXE4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0070062|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005615|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005783|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A1KZ92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031012|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000932|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A1L020|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L0T0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005789|cellular_component|9606
"[""PMID:19946888""]"|HDA|located_in|"[""located_in""]"|GOA|A1L0T0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A1L157|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A1L167|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005654|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A1L188|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005739|cellular_component|9606
"[""PMID:37159021""]"|IDA|located_in|"[""located_in""]"|GOA|A1L188|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005759|cellular_component|9606
"[""PMID:27142324""]"|NAS|located_in|"[""located_in""]"|GOA|A1L190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000794|cellular_component|9606
"[""PMID:27142324""]"|NAS|located_in|"[""located_in""]"|GOA|A1L190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000795|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1L190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000801|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1L190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1L190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005694|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L1A6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A1L390|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L390|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005856|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A1L3X0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005783|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L3X0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005789|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A1L3X0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L453|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005615|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1L4H1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031012|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1L4K1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1L4K1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016529|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1L4K1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0048471|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1X283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002102|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1X283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005739|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005743|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005814|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005815|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005929|cellular_component|9606
"[""PMID:30404948""]"|IMP|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0030061|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031514|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0035869|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0097227|cellular_component|9606
"[""PMID:27528616""]"|IDA|located_in|"[""located_in""]"|GOA|A1XBS5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0097546|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A1YPR0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A1Z1Q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A1Z1Q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005654|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A1Z1Q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005730|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000932|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005654|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A2A288|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0036464|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2A2V5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2A2Y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2A3N6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|located_in|"[""part_of""]"|GOA|A2A3N6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000502|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GOA|A2AJT9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2AJT9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005739|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""part_of""]"|GOA|A2AJT9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005681|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2CJ06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000108""]"|IEA|located_in|"[""located_in""]"|GOA|A2CJ06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0045202|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2IDD5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2IDD5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016529|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2IDD5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042383|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2IDD5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0048471|cellular_component|9606
"[""PMID:24075808""]"|IDA|located_in|"[""located_in""]"|GOA|A2IDD5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0098536|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2NJV5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2NJV5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A2NJV5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0019814|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A2PYH4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005794|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RRD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A2RRH5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005654|cellular_component|9606
"[""PMID:37293153""]"|IDA|located_in|"[""located_in""]"|GOA|A2RRL7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005789|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RRL7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RRP1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RRP1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005783|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RRP1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005789|cellular_component|9606
"[""Reactome:R-HSA-6811423""]"|TAS|located_in|"[""located_in""]"|GOA|A2RRP1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""PMID:19946888""]"|HDA|located_in|"[""located_in""]"|GOA|A2RRP1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""PMID:20462495""]"|IDA|located_in|"[""part_of""]"|GOA|A2RRP1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0070939|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A2RTX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|located_in|"[""located_in""]"|GOA|A2RTX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RU14|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005929|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RU14|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000107""]"|IEA|located_in|"[""part_of""]"|GOA|A2RU30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0036398|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A2RU30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RU30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005789|cellular_component|9606
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GOA|A2RU30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005829|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|located_in|"[""part_of""]"|GOA|A2RU30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008180|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RU48|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RU49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""Reactome:R-HSA-6788611""]"|TAS|located_in|"[""located_in""]"|GOA|A2RU49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005759|cellular_component|9606
"[""GO_REF:0000113""]"|ISA|located_in|"[""located_in""]"|GOA|A2RU54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000785|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RU54|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RU67|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005815|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RU67|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016020|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A2RUB1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005634|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GOA|A2RUB1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005737|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RUB6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001750|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RUB6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001917|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RUB6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005813|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GOA|A2RUB6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005819|cellular_component|9606
