db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type|taxon_id
"[""PMID:24768540""]"|IPI|enables|"[""enables""]"|GOA|A5YKK6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0070016|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A5YM72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000166|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A5YM72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005524|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A5YM72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016874|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A5YM72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016887|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A5YM72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A5YM72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0047730|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|A5YM72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0102102|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6BM72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6H8M9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005509|molecular_function|9606
"[""PMID:16542149""]"|IPI|enables|"[""enables""]"|GOA|A6H8Y1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:28514442""]"|IPI|enables|"[""enables""]"|GOA|A6H8Z2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NC42|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003723|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NC42|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003729|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NC86|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004859|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6NC98|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:21911577""]"|IPI|enables|"[""enables""]"|GOA|A6NCC3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|A6NCE7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005543|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|A6NCE7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0031625|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCK2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NCK2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A6NCL1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003682|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NCL1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003713|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6NCL1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCL2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008047|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NCM1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000166|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCM1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005524|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCM1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016887|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NCQ9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NCQ9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""PMID:15649947""]"|IMP|enables|"[""enables""]"|GOA|A6NCS4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000978|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCS4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000981|molecular_function|9606
"[""PMID:15649947""]"|IMP|enables|"[""enables""]"|GOA|A6NCS4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001228|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCS4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""PMID:15649947""]"|IDA|enables|"[""enables""]"|GOA|A6NCS4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003700|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCV1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCV1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004984|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCW0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004843|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NCW0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008233|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NCW0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008234|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NCW0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NCW7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004843|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6ND01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005102|molecular_function|9606
"[""PMID:24739963""]"|IPI|enables|"[""enables""]"|GOA|A6ND01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6ND01|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0038023|molecular_function|9606
"[""PMID:17353931""]"|IPI|enables|"[""enables""]"|GOA|A6ND36|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6ND48|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6ND48|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004984|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6ND48|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6ND91|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016491|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6ND91|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0033735|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6ND91|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0050661|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDB9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000166|molecular_function|9606
"[""PMID:21187075""]"|IPI|enables|"[""enables""]"|GOA|A6NDB9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDB9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005524|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDE4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003676|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDE4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003723|molecular_function|9606
"[""GO_REF:0000116""]"|IEA|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000121|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000287|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004721|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004725|molecular_function|9606
"[""PMID:26755581""]"|IDA|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008967|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016791|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043136|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043262|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDG6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDH6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDH6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004984|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDI0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDI0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDL7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008168|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDL7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016740|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDL8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDL8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004984|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6NDP7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDR6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDS4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005096|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6NDU8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:15498789""]"|IPI|enables|"[""enables""]"|GOA|A6NDV4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NDX5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDY0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003676|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NDY0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003723|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NDY0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008143|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6NE82|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NEC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004177|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NEC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008233|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NEC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008237|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NEC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NEC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NEC2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""PMID:24981860""]"|IPI|enables|"[""enables""]"|GOA|A6NED2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6NEL2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NEL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008168|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NEL3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016740|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6NEM1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NEN9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000978|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NEQ0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003676|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NEQ0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003723|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6NEQ0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NER0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005096|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|GOA|A6NER0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NET4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NET4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004984|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NEY8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0002161|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NF34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0038023|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NF34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NF89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NF89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004984|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFA1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004175|molecular_function|9606
"[""PMID:22726442""]"|IDA|enables|"[""enables""]"|GOA|A6NFA1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004222|molecular_function|9606
"[""PMID:22726442""]"|IPI|enables|"[""enables""]"|GOA|A6NFA1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFA1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008233|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFA1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008237|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFA1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""PMID:22726442""]"|IDA|enables|"[""enables""]"|GOA|A6NFA1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0017147|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFA1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFC9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFC9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0004984|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NFD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000978|molecular_function|9606
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|GOA|A6NFD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000981|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NFD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0001227|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NFD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003700|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|GOA|A6NFD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0042802|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFD8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046983|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFE3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005509|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFH5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008289|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFI3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFI3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFI3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFN3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003676|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFN3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003723|molecular_function|9606
"[""PMID:33961781""]"|IPI|enables|"[""enables""]"|GOA|A6NFQ2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""PMID:25559186""]"|IDA|enables|"[""enables""]"|GOA|A6NFQ2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0044325|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFQ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0000981|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFQ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003677|molecular_function|9606
"[""PMID:28473536""]"|IDA|enables|"[""enables""]"|GOA|A6NFQ7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_1990837|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|GOA|A6NFR6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A6NFT4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0070840|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFU8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008233|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFU8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008234|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NFU8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016787|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NFX1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0015293|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|GOA|A6NFX1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046624|molecular_function|9606
"[""PMID:24606901""]"|IPI|enables|"[""enables""]"|GOA|A6NFY7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NGB9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0003779|molecular_function|9606
"[""PMID:23414517""]"|IPI|enables|"[""enables""]"|GOA|A6NGB9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NGB9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0043014|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NGD5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NGD5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|GOA|A6NGE7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016829|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|GOA|A6NGE7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0016831|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NGJ6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0008270|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|GOA|A6NGJ6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|GO_0046872|molecular_function|9606
