chr|end|id|source|source_url|start|taxon_id
chr11|73272254|CHR11_73272195_73272254_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73272195|9606
chr11|73272386|CHR11_73272327_73272386_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73272327|9606
chr11|73308286|CHR11_73308227_73308286_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73308227|9606
chr11|73376224|CHR11_73376165_73376224_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73376165|9606
chr11|73376437|CHR11_73376378_73376437_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73376378|9606
chr11|73376646|CHR11_73376587_73376646_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73376587|9606
chr11|73512842|CHR11_73512783_73512842_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73512783|9606
chr11|73598161|CHR11_73598102_73598161_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73598102|9606
chr11|73646591|CHR11_73646532_73646591_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73646532|9606
chr11|73647693|CHR11_73647634_73647693_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73647634|9606
chr11|73761123|CHR11_73761064_73761123_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73761064|9606
chr11|73787901|CHR11_73787842_73787901_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73787842|9606
chr11|73876885|CHR11_73876826_73876885_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73876826|9606
chr11|73877009|CHR11_73876950_73877009_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73876950|9606
chr11|73951055|CHR11_73950996_73951055_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73950996|9606
chr11|73982892|CHR11_73982833_73982892_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73982833|9606
chr11|73983356|CHR11_73983297_73983356_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|73983297|9606
chr11|74009134|CHR11_74009075_74009134_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74009075|9606
chr11|74009487|CHR11_74009428_74009487_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74009428|9606
chr11|74163604|CHR11_74163545_74163604_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74163545|9606
chr11|74170926|CHR11_74170867_74170926_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74170867|9606
chr11|74171049|CHR11_74170990_74171049_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74170990|9606
chr11|74171135|CHR11_74171076_74171135_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74171076|9606
chr11|74171260|CHR11_74171201_74171260_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74171201|9606
chr11|74171299|CHR11_74171240_74171299_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74171240|9606
chr11|74311689|CHR11_74311630_74311689_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74311630|9606
chr11|74398441|CHR11_74398382_74398441_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74398382|9606
chr11|74462181|CHR11_74462122_74462181_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74462122|9606
chr11|74467598|CHR11_74467539_74467598_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74467539|9606
chr11|74592618|CHR11_74592559_74592618_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74592559|9606
chr11|74731313|CHR11_74731254_74731313_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74731254|9606
chr11|74731475|CHR11_74731416_74731475_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74731416|9606
chr11|74748877|CHR11_74748818_74748877_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74748818|9606
chr11|74949140|CHR11_74949081_74949140_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74949081|9606
chr11|74949281|CHR11_74949222_74949281_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74949222|9606
chr11|74988943|CHR11_74988884_74988943_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|74988884|9606
chr11|75100586|CHR11_75100527_75100586_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75100527|9606
chr11|75151117|CHR11_75151058_75151117_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75151058|9606
chr11|75159842|CHR11_75159783_75159842_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75159783|9606
chr11|75351709|CHR11_75351650_75351709_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75351650|9606
chr11|75399529|CHR11_75399470_75399529_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75399470|9606
chr11|75430219|CHR11_75430160_75430219_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75430160|9606
chr11|75433252|CHR11_75433193_75433252_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75433193|9606
chr11|75479387|CHR11_75479328_75479387_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75479328|9606
chr11|75490761|CHR11_75490702_75490761_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75490702|9606
chr11|75525958|CHR11_75525899_75525958_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75525899|9606
chr11|75562136|CHR11_75562077_75562136_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75562077|9606
chr11|75562263|CHR11_75562204_75562263_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75562204|9606
chr11|75562840|CHR11_75562781_75562840_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75562781|9606
chr11|75668672|CHR11_75668613_75668672_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75668613|9606
chr11|75669087|CHR11_75669028_75669087_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75669028|9606
chr11|75717856|CHR11_75717797_75717856_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75717797|9606
chr11|75768767|CHR11_75768708_75768767_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75768708|9606
chr11|75768961|CHR11_75768902_75768961_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75768902|9606
chr11|75815220|CHR11_75815161_75815220_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|75815161|9606
chr11|76206551|CHR11_76206492_76206551_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76206492|9606
chr11|76380646|CHR11_76380587_76380646_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76380587|9606
chr11|76381006|CHR11_76380947_76381006_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76380947|9606
chr11|76381333|CHR11_76381274_76381333_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76381274|9606
chr11|76444745|CHR11_76444686_76444745_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76444686|9606
chr11|76445035|CHR11_76444976_76445035_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76444976|9606
chr11|76542324|CHR11_76542265_76542324_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76542265|9606
chr11|76669956|CHR11_76669897_76669956_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76669897|9606
chr11|76670796|CHR11_76670737_76670796_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76670737|9606
chr11|76783367|CHR11_76783308_76783367_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76783308|9606
chr11|76860947|CHR11_76860888_76860947_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|76860888|9606
chr11|77034408|CHR11_77034349_77034408_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77034349|9606
chr11|77066981|CHR11_77066922_77066981_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77066922|9606
chr11|77128256|CHR11_77128197_77128256_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77128197|9606
chr11|77179762|CHR11_77179703_77179762_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77179703|9606
chr11|77301735|CHR11_77301676_77301735_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77301676|9606
chr11|77412001|CHR11_77411942_77412001_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77411942|9606
chr11|77474143|CHR11_77474084_77474143_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77474084|9606
chr11|77589666|CHR11_77589607_77589666_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77589607|9606
chr11|77589963|CHR11_77589904_77589963_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77589904|9606
chr11|77637843|CHR11_77637784_77637843_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77637784|9606
chr11|77698659|CHR11_77698600_77698659_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77698600|9606
chr11|77725632|CHR11_77725573_77725632_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77725573|9606
chr11|77820771|CHR11_77820712_77820771_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77820712|9606
chr11|77821037|CHR11_77820978_77821037_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77820978|9606
chr11|77821154|CHR11_77821095_77821154_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77821095|9606
chr11|77994717|CHR11_77994658_77994717_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|77994658|9606
chr11|78023322|CHR11_78023263_78023322_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78023263|9606
chr11|78040644|CHR11_78040585_78040644_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78040585|9606
chr11|78048784|CHR11_78048725_78048784_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78048725|9606
chr11|78063871|CHR11_78063812_78063871_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78063812|9606
chr11|78070039|CHR11_78069980_78070039_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78069980|9606
chr11|78073194|CHR11_78073135_78073194_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78073135|9606
chr11|78079707|CHR11_78079648_78079707_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78079648|9606
chr11|78079911|CHR11_78079852_78079911_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78079852|9606
chr11|78080120|CHR11_78080061_78080120_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78080061|9606
chr11|78139667|CHR11_78139608_78139667_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78139608|9606
chr11|78188673|CHR11_78188614_78188673_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78188614|9606
chr11|78188948|CHR11_78188889_78188948_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78188889|9606
chr11|78196475|CHR11_78196416_78196475_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78196416|9606
chr11|78311855|CHR11_78311796_78311855_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78311796|9606
chr11|78341943|CHR11_78341884_78341943_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78341884|9606
chr11|78417869|CHR11_78417810_78417869_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78417810|9606
chr11|78574844|CHR11_78574785_78574844_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|78574785|9606
chr11|82889522|CHR11_82889463_82889522_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|82889463|9606
chr11|82900479|CHR11_82900420_82900479_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|82900420|9606
chr11|82901746|CHR11_82901687_82901746_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|82901687|9606
chr11|82970735|CHR11_82970676_82970735_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|82970676|9606
chr11|82997462|CHR11_82997403_82997462_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|82997403|9606
chr11|83071878|CHR11_83071819_83071878_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|83071819|9606
chr11|83157165|CHR11_83157106_83157165_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|83157106|9606
chr11|83193749|CHR11_83193690_83193749_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|83193690|9606
chr11|83194409|CHR11_83194350_83194409_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|83194350|9606
chr11|83194746|CHR11_83194687_83194746_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|83194687|9606
chr11|83286027|CHR11_83285968_83286027_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|83285968|9606
chr11|83286412|CHR11_83286353_83286412_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|83286353|9606
chr11|83682474|CHR11_83682415_83682474_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|83682415|9606
chr11|84923465|CHR11_84923406_84923465_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|84923406|9606
chr11|85627380|CHR11_85627321_85627380_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85627321|9606
chr11|85628603|CHR11_85628544_85628603_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85628544|9606
chr11|85647977|CHR11_85647918_85647977_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85647918|9606
chr11|85665178|CHR11_85665119_85665178_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85665119|9606
chr11|85686082|CHR11_85686023_85686082_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85686023|9606
chr11|85719129|CHR11_85719070_85719129_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85719070|9606
chr11|85811190|CHR11_85811131_85811190_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85811131|9606
chr11|85828917|CHR11_85828858_85828917_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85828858|9606
chr11|85854132|CHR11_85854073_85854132_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85854073|9606
chr11|85854919|CHR11_85854860_85854919_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|85854860|9606
chr11|86068906|CHR11_86068847_86068906_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86068847|9606
chr11|86069124|CHR11_86069065_86069124_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86069065|9606
chr11|86244561|CHR11_86244502_86244561_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86244502|9606
chr11|86244799|CHR11_86244740_86244799_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86244740|9606
chr11|86245246|CHR11_86245187_86245246_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86245187|9606
chr11|86302308|CHR11_86302249_86302308_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86302249|9606
chr11|86337485|CHR11_86337426_86337485_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86337426|9606
chr11|86374947|CHR11_86374888_86374947_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86374888|9606
chr11|86395184|CHR11_86395125_86395184_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86395125|9606
chr11|86672198|CHR11_86672139_86672198_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86672139|9606
chr11|86672353|CHR11_86672294_86672353_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86672294|9606
chr11|86672476|CHR11_86672417_86672476_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86672417|9606
chr11|86672665|CHR11_86672606_86672665_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86672606|9606
chr11|86791081|CHR11_86791022_86791081_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86791022|9606
chr11|86800554|CHR11_86800495_86800554_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86800495|9606
chr11|86809070|CHR11_86809011_86809070_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86809011|9606
chr11|86955444|CHR11_86955385_86955444_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86955385|9606
chr11|86956207|CHR11_86956148_86956207_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|86956148|9606
chr11|87037944|CHR11_87037885_87037944_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|87037885|9606
chr11|88175490|CHR11_88175431_88175490_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|88175431|9606
chr11|88175618|CHR11_88175559_88175618_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|88175559|9606
chr11|88300692|CHR11_88300633_88300692_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|88300633|9606
chr11|88335107|CHR11_88335048_88335107_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|88335048|9606
chr11|88337785|CHR11_88337726_88337785_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|88337726|9606
chr11|89065955|CHR11_89065896_89065955_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|89065896|9606
chr11|89066083|CHR11_89066024_89066083_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|89066024|9606
chr11|89177885|CHR11_89177826_89177885_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|89177826|9606
chr11|89491322|CHR11_89491263_89491322_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|89491263|9606
chr11|89491424|CHR11_89491365_89491424_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|89491365|9606
chr11|89491557|CHR11_89491498_89491557_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|89491498|9606
chr11|89878536|CHR11_89878477_89878536_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|89878477|9606
chr11|90134531|CHR11_90134472_90134531_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|90134472|9606
chr11|90134709|CHR11_90134650_90134709_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|90134650|9606
chr11|90223098|CHR11_90223039_90223098_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|90223039|9606
chr11|90223348|CHR11_90223289_90223348_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|90223289|9606
chr11|92969667|CHR11_92969608_92969667_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|92969608|9606
chr11|93198024|CHR11_93197965_93198024_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93197965|9606
chr11|93330008|CHR11_93329949_93330008_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93329949|9606
chr11|93530355|CHR11_93530296_93530355_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93530296|9606
chr11|93543379|CHR11_93543320_93543379_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93543320|9606
chr11|93543440|CHR11_93543381_93543440_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93543381|9606
chr11|93740481|CHR11_93740422_93740481_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93740422|9606
chr11|93741543|CHR11_93741484_93741543_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93741484|9606
chr11|93741693|CHR11_93741634_93741693_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93741634|9606
chr11|93746457|CHR11_93746398_93746457_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93746398|9606
chr11|93762041|CHR11_93761982_93762041_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93761982|9606
chr11|93784292|CHR11_93784233_93784292_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93784233|9606
chr11|93796552|CHR11_93796493_93796552_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93796493|9606
chr11|93797731|CHR11_93797672_93797731_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93797672|9606
chr11|93809810|CHR11_93809751_93809810_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|93809751|9606
chr11|94128884|CHR11_94128825_94128884_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94128825|9606
chr11|94129155|CHR11_94129096_94129155_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94129096|9606
chr11|94401142|CHR11_94401083_94401142_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94401083|9606
chr11|94401468|CHR11_94401409_94401468_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94401409|9606
chr11|94493601|CHR11_94493542_94493601_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94493542|9606
chr11|94493883|CHR11_94493824_94493883_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94493824|9606
chr11|94494013|CHR11_94493954_94494013_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94493954|9606
chr11|94543955|CHR11_94543896_94543955_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94543896|9606
chr11|94567378|CHR11_94567319_94567378_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94567319|9606
chr11|94768373|CHR11_94768314_94768373_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94768314|9606
chr11|94973605|CHR11_94973546_94973605_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94973546|9606
chr11|94973721|CHR11_94973662_94973721_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|94973662|9606
chr11|95089856|CHR11_95089797_95089856_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|95089797|9606
chr11|95789569|CHR11_95789510_95789569_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|95789510|9606
chr11|95789831|CHR11_95789772_95789831_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|95789772|9606
chr11|95790452|CHR11_95790393_95790452_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|95790393|9606
chr11|95790549|CHR11_95790490_95790549_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|95790490|9606
chr11|95790991|CHR11_95790932_95790991_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|95790932|9606
chr11|95910784|CHR11_95910725_95910784_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|95910725|9606
chr11|95924156|CHR11_95924097_95924156_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|95924097|9606
chr11|96343244|CHR11_96343185_96343244_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|96343185|9606
chr11|96343362|CHR11_96343303_96343362_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|96343303|9606
chr11|96390023|CHR11_96389964_96390023_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|96389964|9606
chr11|96506968|CHR11_96506909_96506968_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|96506909|9606
chr11|99020959|CHR11_99020900_99020959_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|99020900|9606
chr11|99281503|CHR11_99281444_99281503_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|99281444|9606
chr11|101129102|CHR11_101129043_101129102_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|101129043|9606
chr11|101129862|CHR11_101129803_101129862_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|101129803|9606
chr11|101583516|CHR11_101583457_101583516_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|101583457|9606
chr11|101584056|CHR11_101583997_101584056_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|101583997|9606
chr11|101908016|CHR11_101907957_101908016_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|101907957|9606
chr11|101915032|CHR11_101914973_101915032_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|101914973|9606
chr11|101915271|CHR11_101915212_101915271_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|101915212|9606
chr11|102047468|CHR11_102047409_102047468_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|102047409|9606
chr11|102110460|CHR11_102110401_102110460_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|102110401|9606
chr11|102110729|CHR11_102110670_102110729_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|102110670|9606
chr11|102270234|CHR11_102270175_102270234_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|102270175|9606
chr11|102317494|CHR11_102317435_102317494_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/H_sapiens/|102317435|9606
